2020-11-22 13:43:36	0.350635
2020-11-22 13:43:36	0.344545
2020-11-22 13:43:37	0.342977
2020-11-22 13:43:37	0.340727
2020-11-22 13:43:38	0.337769
2020-11-22 13:43:39	0.341249
2020-11-22 13:43:39	0.343890
2020-11-22 13:43:40	0.341944
2020-11-22 13:43:40	0.343074
2020-11-22 13:43:41	0.346613
2020-11-22 13:43:42	0.343463
2020-11-22 13:43:42	0.345867
2020-11-22 13:43:43	0.341788
2020-11-22 13:43:43	0.347070
2020-11-22 13:43:44	0.346522
2020-11-22 13:43:44	0.336803
2020-11-22 13:43:45	0.345170
2020-11-22 13:43:46	0.343494
2020-11-22 13:43:46	0.351662
2020-11-22 13:43:47	0.342053
2020-11-22 13:43:47	0.343288
2020-11-22 13:43:48	0.345188
2020-11-22 13:43:49	0.342126
2020-11-22 13:43:49	0.343249
2020-11-22 13:43:50	0.343387
2020-11-22 13:43:50	0.343170
2020-11-22 13:43:51	0.343235
2020-11-22 13:43:51	0.347752
2020-11-22 13:43:52	0.347850
2020-11-22 13:43:53	0.342655
2020-11-22 13:43:53	0.343056
2020-11-22 13:43:54	0.342103
2020-11-22 13:43:54	0.344679
2020-11-22 13:43:55	0.337486
2020-11-22 13:43:55	0.343936
2020-11-22 13:43:56	0.341710
2020-11-22 13:43:57	0.348909
2020-11-22 13:43:57	0.345165
2020-11-22 13:43:58	0.343691
2020-11-22 13:43:58	0.343303
2020-11-22 13:43:59	0.343032
2020-11-22 13:43:59	0.344029
2020-11-22 13:44:00	0.345035
2020-11-22 13:44:01	0.346502
2020-11-22 13:44:01	0.341643
2020-11-22 13:44:02	0.345636
2020-11-22 13:44:02	0.343775
2020-11-22 13:44:03	0.343876
2020-11-22 13:44:04	0.344104
2020-11-22 13:44:04	0.343001
2020-11-22 13:44:05	0.342505
2020-11-22 13:44:05	0.346935
2020-11-22 13:44:06	0.342037
2020-11-22 13:44:06	0.343156
2020-11-22 13:44:07	0.345772
2020-11-22 13:44:08	0.342467
2020-11-22 13:44:08	0.344309
2020-11-22 13:44:09	0.341955
2020-11-22 13:44:09	0.342906
2020-11-22 13:44:10	0.345425
2020-11-22 13:44:11	0.337624
2020-11-22 13:44:11	0.345297
2020-11-22 13:44:12	0.345479
2020-11-22 13:44:12	0.343367
2020-11-22 13:44:13	0.342849
2020-11-22 13:44:14	0.345867
2020-11-22 13:44:14	0.343779
2020-11-22 13:44:15	0.344066
2020-11-22 13:44:15	0.343856
2020-11-22 13:44:16	0.341937
2020-11-22 13:44:16	0.342678
2020-11-22 13:44:17	0.344269
2020-11-22 13:44:18	0.349722
2020-11-22 13:44:18	0.347625
2020-11-22 13:44:19	0.345285
2020-11-22 13:44:19	0.344475
2020-11-22 13:44:20	0.343124
2020-11-22 13:44:20	0.342526
2020-11-22 13:44:21	0.340525
2020-11-22 13:44:22	0.346193
2020-11-22 13:44:22	0.344040
2020-11-22 13:44:23	0.348896
2020-11-22 13:44:23	0.345274
2020-11-22 13:44:24	0.346736
2020-11-22 13:44:24	0.342140
2020-11-22 13:44:25	0.343407
2020-11-22 13:44:26	0.342698
2020-11-22 13:44:26	0.342955
2020-11-22 13:44:27	0.343905
2020-11-22 13:44:27	0.342924
2020-11-22 13:44:28	0.348164
2020-11-22 13:44:28	0.343697
2020-11-22 13:44:29	0.346150
2020-11-22 13:44:30	0.343703
2020-11-22 13:44:30	0.342139
2020-11-22 13:44:31	0.347555
2020-11-22 13:44:31	0.345578
2020-11-22 13:44:32	0.346545
2020-11-22 13:44:33	0.341445
2020-11-22 13:44:33	0.349432
