2023-06-15 12:17:51	Heading_ref Heading_curr Heading_err Heading_Out Pitch_ref Pitch_curr Pitch_err Pitch_out Buoy_ref Buoy_curr Buoy_err Buoy_out
2023-06-15 12:17:51	0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:17:55	0.000000 0.000000 0.000000 0.000000 0.000000 1.689515 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:17:59	0.000000 0.000000 0.000000 0.000000 0.000000 1.684844 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:03	0.000000 0.000000 0.000000 0.000000 0.000000 1.660790 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:07	0.000000 0.000000 0.000000 0.000000 0.000000 1.669727 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:11	0.000000 0.000000 0.000000 0.000000 0.000000 1.681396 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:15	0.000000 0.000000 0.000000 0.000000 0.000000 1.691256 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:19	0.000000 0.000000 0.000000 0.000000 0.000000 1.702111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:23	0.000000 0.000000 0.000000 0.000000 0.000000 1.711237 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:27	0.000000 0.000000 0.000000 0.000000 0.000000 1.728916 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:31	0.000000 0.000000 0.000000 0.000000 0.000000 1.742396 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:35	0.000000 0.000000 0.000000 0.000000 0.000000 1.748472 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:39	0.000000 0.000000 0.000000 0.000000 0.000000 1.751039 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:43	0.000000 0.000000 0.000000 0.000000 0.000000 1.746728 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:47	0.000000 0.000000 0.000000 0.000000 0.000000 1.743411 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:51	0.000000 0.000000 0.000000 0.000000 0.000000 1.738026 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:55	0.000000 0.000000 0.000000 0.000000 0.000000 1.743546 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:18:59	0.000000 0.000000 0.000000 0.000000 0.000000 1.715385 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:19:03	0.000000 0.000000 0.000000 0.000000 0.000000 1.710987 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:19:07	0.000000 0.000000 0.000000 0.000000 0.000000 1.722261 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:19:11	0.000000 0.000000 0.000000 0.000000 0.000000 1.713406 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:19:15	0.000000 0.000000 0.000000 0.000000 0.000000 1.705139 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:19:19	0.000000 0.000000 0.000000 0.000000 0.000000 1.694785 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:19:23	0.000000 0.000000 0.000000 0.000000 0.000000 1.696271 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
2023-06-15 12:19:27	0.000000 0.000000 0.000000 0.000000 0.000000 1.682979 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0 0.000000 0.000000
